"observation_group_id","date","person_id","station_id","station_name"
"20250925_CC6861*01_95851634_1","2025-09-25",-9058,100011,"International Center"
"20250923_CC0959*01_35109071_1","2025-09-23",-6870,100005,"Beal Botanical Garden"
"20250916_CC0242*01_35109071_1","2025-09-16",-6870,100001,"Beaumont Tower"
"20250928_CC7306*01_40124633_1","2025-09-28",-7039,100014,"Breslin to Stadium"
"20250928_CC7326*01_40124633_1","2025-09-28",-7039,100014,"Breslin to Stadium"
"20250926_CC2943*02_39900311_1","2025-09-26",-7027,100010,"Sanford Natural Area"
"20250926_CC6021*01_39900311_1","2025-09-26",-7027,100010,"Sanford Natural Area"
"20250923_20030465*06_23530837_1","2025-09-23",-6450,100003,"Grand River Ave"
"20250923_20130268*02_23530837_1","2025-09-23",-6450,100001,"Beaumont Tower"
"20250926_CC6403*01_49189434_1","2025-09-26",-7363,100008,"NE Dorms"
"20250926_CC6390*01_49189434_1","2025-09-26",-7363,100008,"NE Dorms"
"20250926_CC5067*02_55418185_1","2025-09-26",-7595,NA,NA
"20250926_CC2943*03_55418185_1","2025-09-26",-7595,100010,"Sanford Natural Area"
"20250925_20090214*02_57179630_1","2025-09-25",-7664,100018,"South Neighborhood"
"20250925_20090398*07_57179630_1","2025-09-25",-7664,100014,"Breslin to Stadium"
"20250925_CC0014*01_18571061_1","2025-09-25",-6282,100006,"Music Building"
"20250925_CC4912*01_18571061_1","2025-09-25",-6282,100012,"NW corner"
"20250926_CC6281*01_65334760_1","2025-09-26",-7947,100008,"NE Dorms"
"20250926_CC6394*01_65334760_1","2025-09-26",-7947,100008,"NE Dorms"
"20250926_20070191*02_90771106_1","2025-09-26",-8897,100017,"Wharton Center"
"20250926_89P063*02_90771106_1","2025-09-26",-8897,100016,"Shaw Hall"
"20250925_20100048*07_99080785_1","2025-09-25",-9174,100013,"Plant Sciences"
"20250926_94N379*17_99080785_1","2025-09-26",-9174,100013,"Plant Sciences"
"20250926_20070191*01_35050454_1","2025-09-26",-6868,100017,"Wharton Center"
"20250926_91P205*01_35050454_1","2025-09-26",-6868,100011,"International Center"
"20250926_CC5067*01_85137784_1","2025-09-26",-8708,NA,NA
"20250926_CC5067*02_85137784_1","2025-09-26",-8708,NA,NA
"20250923_CC0597*01_23310171_1","2025-09-23",-6439,100005,"Beal Botanical Garden"
"20250924_CC3530*01_23310171_1","2025-09-24",-6439,100009,"Jenison Field House"
"20250924_89P063*02_93613540_1","2025-09-24",-8986,100016,"Shaw Hall"
"20250924_CC1623*01_93613540_1","2025-09-24",-8986,100016,"Shaw Hall"
"20250923_CC6281*01_70946825_1","2025-09-23",-8148,100008,"NE Dorms"
"20250926_CC6405*01_70946825_1","2025-09-26",-8148,100008,"NE Dorms"
"20250928_20030465*01_90678649_1","2025-09-28",-8892,100014,"Breslin to Stadium"
"20250928_20040568*05_90678649_1","2025-09-28",-8892,100012,"NW corner"
"20250928_CC6328*01_66633665_1","2025-09-28",-7996,100008,"NE Dorms"
"20250928_CC4983*01_66633665_1","2025-09-28",-7996,100014,"Breslin to Stadium"
"20250924_98N048*07_29063671_1","2025-09-24",-6644,100004,"Hannah Administration Building"
"20250924_CC1059*01_29063671_1","2025-09-24",-6644,100004,"Hannah Administration Building"
"20250922_20050012*02_95496762_1","2025-09-22",-9052,100018,"South Neighborhood"
"20250922_CC9722*01_95496762_1","2025-09-22",-9052,100018,"South Neighborhood"
"20250928_CC6395*01_57307293_1","2025-09-28",-7671,100008,"NE Dorms"
"20250928_CC6283*01_57307293_1","2025-09-28",-7671,100008,"NE Dorms"
"20250924_CC1719*02_13001530_1","2025-09-24",-6096,100011,"International Center"
"20250928_20120053*02_13001530_1","2025-09-28",-6096,100009,"Jenison Field House"
"20250928_CC2202*01_74045724_1","2025-09-28",-8282,100009,"Jenison Field House"
"20250928_CC3530*01_74045724_1","2025-09-28",-8282,100009,"Jenison Field House"
"20251003_CC6602*02_47242610_1","2025-10-03",-7288,100017,"Wharton Center"
"20251002_CC0179*01_47242610_1","2025-10-02",-7288,100006,"Music Building"
"20250928_CC4333*01_46536164_1","2025-09-28",-7258,100004,"Hannah Administration Building"
"20250928_CC0364*01_46536164_1","2025-09-28",-7258,100001,"Beaumont Tower"
"20250926_98P065*04_57022802_1","2025-09-26",-7658,100012,"NW corner"
"20250926_CC1245*01_57022802_1","2025-09-26",-7658,100003,"Grand River Ave"
"20250928_CC5971*01_52337181_1","2025-09-28",-7497,100011,"International Center"
"20250928_20030863*02_28025710_1","2025-09-28",-6606,100009,"Jenison Field House"
"20250928_NN0374*01_28025710_1","2025-09-28",-6606,100009,"Jenison Field House"
"20250925_CC4955*01_78655620_1","2025-09-25",-8471,100014,"Breslin to Stadium"
"20250925_20070191*04_78655620_1","2025-09-25",-8471,100017,"Wharton Center"
"20250925_20230040*01_88765791_1","2025-09-25",-8829,100008,"NE Dorms"
"20250925_CC6546*02_88765791_1","2025-09-25",-8829,100007,"Kresge Arts Center and Giltner Hall"
"20250926_NN0275*01_64220383_1","2025-09-26",-7914,100016,"Shaw Hall"
"20250923_CC4964*01_64220383_1","2025-09-23",-7914,100009,"Jenison Field House"
"20250920_CC4955*01_74303053_1","2025-09-20",-8291,100014,"Breslin to Stadium"
"20250930_CC4955*02_74303053_1","2025-09-30",-8291,100014,"Breslin to Stadium"
"20250926_20070191*04_88118981_1","2025-09-26",-8808,100017,"Wharton Center"
"20250926_CC4676*02_88118981_1","2025-09-26",-8808,NA,NA
"20250924_CC5067*01_54329842_1","2025-09-24",-7544,NA,NA
"20250924_CC5459*03_54329842_1","2025-09-24",-7544,100018,"South Neighborhood"
"20250925_CC4955*03_89193283_1","2025-09-25",-8852,100014,"Breslin to Stadium"
"20250925_20070191*02_89193283_1","2025-09-25",-8852,100017,"Wharton Center"
"20250924_20000678*02_24900437_1","2025-09-24",-6505,100003,"Grand River Ave"
"20250924_90P133*01_24900437_1","2025-09-24",-6505,100002,"Benefactors Plaza"
"20250928_CC6259*03_43290380_1","2025-09-28",-7154,100008,"NE Dorms"
"20250928_CC6416*01_43290380_1","2025-09-28",-7154,100007,"Kresge Arts Center and Giltner Hall"
"20250923_CC7298*02_50261734_1","2025-09-23",-7414,100014,"Breslin to Stadium"
"20250923_20050339*04_50261734_1","2025-09-23",-7414,100014,"Breslin to Stadium"
"20250926_20120053*02_99213224_1","2025-09-26",-9179,100009,"Jenison Field House"
"20250926_CC1849*01_99213224_1","2025-09-26",-9179,100009,"Jenison Field House"
"20250925_20100048*09_93939868_1","2025-09-25",-8992,100013,"Plant Sciences"
"20250925_CC5971*01_93939868_1","2025-09-25",-8992,100011,"International Center"
"20250928_CC6943*01_67414304_1","2025-09-28",-8019,100018,"South Neighborhood"
"20250928_CC4944*01_67414304_1","2025-09-28",-8019,100014,"Breslin to Stadium"
"20250928_CC2925*01_38315848_1","2025-09-28",-6969,100010,"Sanford Natural Area"
"20250928_CC2938*01_38315848_1","2025-09-28",-6969,100010,"Sanford Natural Area"
"20250926_CC4532*01_63151477_1","2025-09-26",-7866,100005,"Beal Botanical Garden"
"20250924_CC4423*01_12202672_1","2025-09-24",-6069,100002,"Benefactors Plaza"
"20250923_CC5989*01_12202672_1","2025-09-23",-6069,100011,"International Center"
"20250922_CC8345*01_67110721_1","2025-09-22",-8009,100002,"Benefactors Plaza"
"20250922_90P133*02_67110721_1","2025-09-22",-8009,100002,"Benefactors Plaza"
"20250926_CC4184*01_82210827_1","2025-09-26",-8599,100013,"Plant Sciences"
"20250926_94N379*17_82210827_1","2025-09-26",-8599,100013,"Plant Sciences"
"20250927_20100046*07_57933762_1","2025-09-27",-7700,100013,"Plant Sciences"
"20250928_98N048*07_75092859_1","2025-09-28",-8327,100004,"Hannah Administration Building"
"20250928_CC1126*01_85617252_1","2025-09-28",-8729,100012,"NW corner"
"20250928_CC4912*01_85617252_1","2025-09-28",-8729,100012,"NW corner"
"20250927_20090398*06_10776563_1","2025-09-27",-6026,100014,"Breslin to Stadium"
"20250927_CC2043*01_10776563_1","2025-09-27",-6026,100014,"Breslin to Stadium"
"20250926_20130271*01_80959389_1","2025-09-26",-8549,100003,"Grand River Ave"
"20250926_CC3954*01_80959389_1","2025-09-26",-8549,100003,"Grand River Ave"
"20250926_20070191*01_38109685_1","2025-09-26",-6961,100017,"Wharton Center"
"20250929_CC0597*01_90701402_1","2025-09-29",-8893,100005,"Beal Botanical Garden"
"20250929_CC7326*01_90701402_1","2025-09-29",-8893,100014,"Breslin to Stadium"
"20250926_CC0320*01_27866831_1","2025-09-26",-6598,100001,"Beaumont Tower"
"20250926_NN0942*01_27866831_1","2025-09-26",-6598,100001,"Beaumont Tower"
"20250924_CC1720*02_10564264_1","2025-09-24",-6020,100011,"International Center"
"20250924_CC1719*02_10564264_1","2025-09-24",-6020,100011,"International Center"
"20250929_CC1407*01_99181299_1","2025-09-29",-9178,100007,"Kresge Arts Center and Giltner Hall"
"20250929_CC6530*01_99181299_1","2025-09-29",-9178,100007,"Kresge Arts Center and Giltner Hall"
"20250928_CC6416*01_10279418_1","2025-09-28",-6013,100007,"Kresge Arts Center and Giltner Hall"
"20250928_CC1024*01_10279418_1","2025-09-28",-6013,100004,"Hannah Administration Building"
"20250924_CC1720*03_38466399_1","2025-09-24",-6977,100011,"International Center"
"20250924_CC5971*01_38466399_1","2025-09-24",-6977,100011,"International Center"
"20250925_CC5989*01_31982463_1","2025-09-25",-6761,100011,"International Center"
"20250925_91P205*01_31982463_1","2025-09-25",-6761,100011,"International Center"
"20250927_NN0276*01_36761899_1","2025-09-27",-6928,100016,"Shaw Hall"
"20250927_98N048*07_94049743_1","2025-09-27",-8997,100004,"Hannah Administration Building"
"20250929_CC0253*01_65383742_1","2025-09-29",-7948,100001,"Beaumont Tower"
"20250929_CC0169*01_65383742_1","2025-09-29",-7948,100006,"Music Building"
"20250929_20060244*14_81135501_1","2025-09-29",-8561,100007,"Kresge Arts Center and Giltner Hall"
"20250929_CC6484*01_81135501_1","2025-09-29",-8561,NA,NA
"20250929_CC0959*01_38290353_1","2025-09-29",-6968,100005,"Beal Botanical Garden"
"20250929_CC0901*01_38290353_1","2025-09-29",-6968,100005,"Beal Botanical Garden"
"20250926_CC5425*06_91937942_1","2025-09-26",-8929,100015,"Dairy Store"
"20250926_CC5425*07_91937942_1","2025-09-26",-8929,100015,"Dairy Store"
"20250926_CC5425*07_58380201_1","2025-09-26",-7720,100015,"Dairy Store"
"20250926_CC5425*06_58380201_1","2025-09-26",-7720,100015,"Dairy Store"
"20250926_CC1719*01_56480729_1","2025-09-26",-7636,100011,"International Center"
"20250926_CC1720*03_56480729_1","2025-09-26",-7636,100011,"International Center"
"20250929_CC2943*03_35537915_1","2025-09-29",-6889,100010,"Sanford Natural Area"
"20250929_CC2925*01_35537915_1","2025-09-29",-6889,100010,"Sanford Natural Area"
"20250929_CC4955*01_82855324_1","2025-09-29",-8622,100014,"Breslin to Stadium"
"20250929_CC6943*01_82855324_1","2025-09-29",-8622,100018,"South Neighborhood"
"20251003_CC4955*01_82855324_1","2025-10-03",-8622,100014,"Breslin to Stadium"
"20251003_CC6943*01_82855324_1","2025-10-03",-8622,100018,"South Neighborhood"
"20250927_CC5067*01_82428222_1","2025-09-27",-8606,NA,NA
"20250927_CC5067*02_82428222_1","2025-09-27",-8606,NA,NA
"20250929_CC1360*01_81134800_1","2025-09-29",-8560,100002,"Benefactors Plaza"
"20250929_CC6272*01_81134800_1","2025-09-29",-8560,100008,"NE Dorms"
"20250929_CC0370*01_51789208_1","2025-09-29",-7474,100001,"Beaumont Tower"
"20250925_CC6403*01_44429315_1","2025-09-25",-7188,100008,"NE Dorms"
"20250925_CC6272*01_44429315_1","2025-09-25",-7188,100008,"NE Dorms"
"20250926_CC9722*01_39660737_1","2025-09-26",-7018,100018,"South Neighborhood"
"20250926_20050012*02_39660737_1","2025-09-26",-7018,100018,"South Neighborhood"
"20250929_CC6527*01_69450464_1","2025-09-29",-8096,100007,"Kresge Arts Center and Giltner Hall"
"20250929_CC1402*01_69450464_1","2025-09-29",-8096,100007,"Kresge Arts Center and Giltner Hall"
"20250929_NN0749*01_31460008_1","2025-09-29",-6737,100013,"Plant Sciences"
"20250929_CC2662*01_31460008_1","2025-09-29",-6737,100017,"Wharton Center"
"20250929_CC7326*01_71305373_1","2025-09-29",-8161,100014,"Breslin to Stadium"
"20250929_20040568*01_71305373_1","2025-09-29",-8161,100014,"Breslin to Stadium"
"20250929_20100046*08_10177123_1","2025-09-29",-6006,100013,"Plant Sciences"
"20250929_CC9244*01_10177123_1","2025-09-29",-6006,100011,"International Center"
"20250927_CC0549*01_80090649_1","2025-09-27",-8525,100005,"Beal Botanical Garden"
"20250927_CC9673*01_80090649_1","2025-09-27",-8525,100009,"Jenison Field House"
"20250928_CC4912*01_25479163_1","2025-09-28",-6525,100012,"NW corner"
"20250928_CC1126*01_25479163_1","2025-09-28",-6525,100012,"NW corner"
"20250927_CC0288*01_23473115_1","2025-09-27",-6446,100001,"Beaumont Tower"
"20250927_20070154*04_23473115_1","2025-09-27",-6446,100006,"Music Building"
"20250927_CC1360*01_32304863_1","2025-09-27",-6769,100002,"Benefactors Plaza"
"20250927_CC6270*01_32304863_1","2025-09-27",-6769,100008,"NE Dorms"
"20250929_CC6484*01_21865210_1","2025-09-29",-6395,NA,NA
"20250929_20060244*14_21865210_1","2025-09-29",-6395,100007,"Kresge Arts Center and Giltner Hall"
"20250929_CC4168*01_21434574_1","2025-09-29",-6379,100003,"Grand River Ave"
"20250929_CC4653*01_21434574_1","2025-09-29",-6379,100003,"Grand River Ave"
"20250926_CC6394*01_31854889_1","2025-09-26",-6757,100008,"NE Dorms"
"20250926_CC6283*01_31854889_1","2025-09-26",-6757,100008,"NE Dorms"
"20250929_20070191*02_98321658_1","2025-09-29",-9142,100017,"Wharton Center"
"20250929_NN0276*01_98321658_1","2025-09-29",-9142,100016,"Shaw Hall"
"20250928_CC0007*01_91268868_1","2025-09-28",-8912,100006,"Music Building"
"20250928_CC0074*01_91268868_1","2025-09-28",-8912,100006,"Music Building"
"20250926_CC0364*01_16430712_1","2025-09-26",-6207,100001,"Beaumont Tower"
"20250923_CC6927*01_99120253_1","2025-09-23",-9175,100014,"Breslin to Stadium"
"20250924_20090398*06_99120253_1","2025-09-24",-9175,100014,"Breslin to Stadium"
"20250924_20040568*01_26589191_1","2025-09-24",-6552,100014,"Breslin to Stadium"
"20250924_20050339*04_26589191_1","2025-09-24",-6552,100014,"Breslin to Stadium"
"20250922_98P065*04_47740856_1","2025-09-22",-7307,100012,"NW corner"
"20250922_20040568*05_47740856_1","2025-09-22",-7307,100012,"NW corner"
"20250925_CC0901*01_85392131_1","2025-09-25",-8719,100005,"Beal Botanical Garden"
"20250924_CC0239*01_85392131_1","2025-09-24",-8719,100001,"Beaumont Tower"
"20250929_89P063*02_94624185_1","2025-09-29",-9022,100016,"Shaw Hall"
"20250929_CC9244*01_94624185_1","2025-09-29",-9022,100011,"International Center"
"20250923_CC5459*03_49729101_1","2025-09-23",-7393,100018,"South Neighborhood"
"20250923_20090169*06_49729101_1","2025-09-23",-7393,100018,"South Neighborhood"
"20250929_20100046*07_26419379_1","2025-09-29",-6549,100013,"Plant Sciences"
"20250926_CC2662*02_34612981_1","2025-09-26",-6851,100017,"Wharton Center"
"20250926_CC6602*02_34612981_1","2025-09-26",-6851,100017,"Wharton Center"
"20250926_CC6651*01_67418003_1","2025-09-26",-8020,100016,"Shaw Hall"
"20250926_20070191*04_67418003_1","2025-09-26",-8020,100017,"Wharton Center"
"20250929_NN0275*01_28920870_1","2025-09-29",-6632,100016,"Shaw Hall"
"20250929_CC6021*01_28920870_1","2025-09-29",-6632,100010,"Sanford Natural Area"
"20250924_CC6645*01_30390411_1","2025-09-24",-6696,100016,"Shaw Hall"
"20250924_CC1628*01_30390411_1","2025-09-24",-6696,100016,"Shaw Hall"
"20250925_CC4955*03_18604335_1","2025-09-25",-6285,100014,"Breslin to Stadium"
"20250925_CC4944*01_18604335_1","2025-09-25",-6285,100014,"Breslin to Stadium"
"20250926_CC4326*01_28764224_1","2025-09-26",-6627,100004,"Hannah Administration Building"
"20250926_20080508*01_28764224_1","2025-09-26",-6627,100004,"Hannah Administration Building"
"20250927_CC4694*01_18554706_1","2025-09-27",-6280,100002,"Benefactors Plaza"
"20250927_CC1741*01_18554706_1","2025-09-27",-6280,100011,"International Center"
"20250925_CC4639*02_47486348_1","2025-09-25",-7295,NA,NA
"20250925_CC4168*01_47486348_1","2025-09-25",-7295,100003,"Grand River Ave"
"20250924_NN0272*01_67262525_1","2025-09-24",-8015,100018,"South Neighborhood"
"20250924_CC8292*01_67262525_1","2025-09-24",-8015,100018,"South Neighborhood"
"20250926_CC6395*01_73524845_1","2025-09-26",-8261,100008,"NE Dorms"
"20250926_CC6249*01_73524845_1","2025-09-26",-8261,100008,"NE Dorms"
"20250925_NN0272*01_83149693_1","2025-09-25",-8631,100018,"South Neighborhood"
"20250925_NN0273*01_83149693_1","2025-09-25",-8631,100018,"South Neighborhood"
"20250924_CC6259*04_56635600_1","2025-09-24",-7641,100008,"NE Dorms"
"20250924_CC6397*02_56635600_1","2025-09-24",-7641,100008,"NE Dorms"
"20250927_CC4185*01_81747937_1","2025-09-27",-8580,100013,"Plant Sciences"
"20250927_CC4184*01_81747937_1","2025-09-27",-8580,100013,"Plant Sciences"
"20250929_98P136*01_20915013_1","2025-09-29",-6366,NA,NA
"20250929_20000146*03_20915013_1","2025-09-29",-6366,100013,"Plant Sciences"
"20250928_CC6943*01_60018586_1","2025-09-28",-7771,100018,"South Neighborhood"
"20250928_CC4955*02_60018586_1","2025-09-28",-7771,100014,"Breslin to Stadium"
"20251001_CC0357*01_29928715_1","2025-10-01",-6671,100001,"Beaumont Tower"
"20251001_CC0074*01_29928715_1","2025-10-01",-6671,100006,"Music Building"
"20250924_CC4532*01_35805488_1","2025-09-24",-6898,100005,"Beal Botanical Garden"
"20250924_CC0549*01_35805488_1","2025-09-24",-6898,100005,"Beal Botanical Garden"
"20250924_CC1407*01_89429622_1","2025-09-24",-8861,100007,"Kresge Arts Center and Giltner Hall"
"20250924_CC1402*01_89429622_1","2025-09-24",-8861,100007,"Kresge Arts Center and Giltner Hall"
"20250928_CC6527*01_70740775_1","2025-09-28",-8138,100007,"Kresge Arts Center and Giltner Hall"
"20250928_CC6530*01_70740775_1","2025-09-28",-8138,100007,"Kresge Arts Center and Giltner Hall"
"20250926_91P205*01_62902682_1","2025-09-26",-7856,100011,"International Center"
"20250926_CC6861*01_62902682_1","2025-09-26",-7856,100011,"International Center"
"20250923_NN0374*01_24063944_1","2025-09-23",-6473,100009,"Jenison Field House"
"20250923_20090303*01_24063944_1","2025-09-23",-6473,100009,"Jenison Field House"
"20250929_CC0209*01_34646384_1","2025-09-29",-6855,100006,"Music Building"
"20250924_CC8324*01_95236691_1","2025-09-24",-9038,100013,"Plant Sciences"
"20250924_CC3963*01_95236691_1","2025-09-24",-9038,100013,"Plant Sciences"
"20250927_CC9722*01_13328145_1","2025-09-27",-6105,100018,"South Neighborhood"
"20250927_20050012*02_13328145_1","2025-09-27",-6105,100018,"South Neighborhood"
"20250923_20130268*01_98958901_1","2025-09-23",-9165,100001,"Beaumont Tower"
"20250923_CC0286*01_98958901_1","2025-09-23",-9165,100001,"Beaumont Tower"
"20250926_CC6927*01_30613892_1","2025-09-26",-6701,100014,"Breslin to Stadium"
"20250926_20090398*06_30613892_1","2025-09-26",-6701,100014,"Breslin to Stadium"
"20250928_CC2943*02_95412455_1","2025-09-28",-9050,100010,"Sanford Natural Area"
"20250928_CC2938*01_95412455_1","2025-09-28",-9050,100010,"Sanford Natural Area"
"20250925_CC8185*03_46739834_1","2025-09-25",-7266,100018,"South Neighborhood"
"20250925_20090214*02_46739834_1","2025-09-25",-7266,100018,"South Neighborhood"
"20250928_CC6631*01_40069241_1","2025-09-28",-7035,100016,"Shaw Hall"
"20250928_CC7298*01_40069241_1","2025-09-28",-7035,100014,"Breslin to Stadium"
"20250929_20060244*12_68911042_1","2025-09-29",-8082,100007,"Kresge Arts Center and Giltner Hall"
"20250929_CC6484*02_68911042_1","2025-09-29",-8082,NA,NA
"20250926_CC4955*01_12550067_1","2025-09-26",-6081,100014,"Breslin to Stadium"
"20250926_CC4955*02_12550067_1","2025-09-26",-6081,100014,"Breslin to Stadium"
"20250929_NN0275*01_97316837_1","2025-09-29",-9109,100016,"Shaw Hall"
"20250929_CC1623*01_97316837_1","2025-09-29",-9109,100016,"Shaw Hall"
"20250926_CC6281*01_51506588_1","2025-09-26",-7462,100008,"NE Dorms"
"20250926_CC1729*01_66190379_1","2025-09-26",-7978,100011,"International Center"
"20250926_CC1719*02_66190379_1","2025-09-26",-7978,100011,"International Center"
"20250923_20050339*04_74370823_1","2025-09-23",-8296,100014,"Breslin to Stadium"
"20250923_CC2043*01_74370823_1","2025-09-23",-8296,100014,"Breslin to Stadium"
"20250925_CC6651*01_84432650_1","2025-09-25",-8683,100016,"Shaw Hall"
"20250925_CC9198*01_84432650_1","2025-09-25",-8683,100016,"Shaw Hall"
"20250924_CC1210*01_23514130_1","2025-09-24",-6448,100003,"Grand River Ave"
"20250925_CC3530*01_71882871_1","2025-09-25",-8189,100009,"Jenison Field House"
"20250929_CC6394*01_81616450_1","2025-09-29",-8574,100008,"NE Dorms"
"20250928_CC6281*02_81616450_1","2025-09-28",-8574,100008,"NE Dorms"
"20250924_CC5459*03_69264945_1","2025-09-24",-8090,100018,"South Neighborhood"
"20250925_20090169*06_69264945_1","2025-09-25",-8090,100018,"South Neighborhood"
"20250929_CC1720*03_92352575_1","2025-09-29",-8951,100011,"International Center"
"20250929_CC5971*01_92352575_1","2025-09-29",-8951,100011,"International Center"
"20250930_CC6250*01_30424106_1","2025-09-30",-6698,100008,"NE Dorms"
"20250930_CC6259*02_30424106_1","2025-09-30",-6698,100008,"NE Dorms"
"20250929_CC6259*03_45778372_1","2025-09-29",-7235,100008,"NE Dorms"
"20250929_CC6397*02_45778372_1","2025-09-29",-7235,100008,"NE Dorms"
"20250929_CC0357*01_16375886_1","2025-09-29",-6206,100001,"Beaumont Tower"
"20250929_20090327*02_16375886_1","2025-09-29",-6206,100009,"Jenison Field House"
"20250928_20090398*07_72660277_1","2025-09-28",-8229,100014,"Breslin to Stadium"
"20250928_20150640*06_72660277_1","2025-09-28",-8229,100005,"Beal Botanical Garden"
"20250929_CC1628*01_11086571_1","2025-09-29",-6036,100016,"Shaw Hall"
"20250929_CC1623*01_11086571_1","2025-09-29",-6036,100016,"Shaw Hall"
"20250928_CC6390*01_69844510_1","2025-09-28",-8108,100008,"NE Dorms"
"20250928_CC6260*01_69844510_1","2025-09-28",-8108,100008,"NE Dorms"
"20250926_20030863*02_38168149_1","2025-09-26",-6963,100009,"Jenison Field House"
"20250926_CC2202*01_38168149_1","2025-09-26",-6963,100009,"Jenison Field House"
"20250929_CC1245*01_57556398_1","2025-09-29",-7682,100003,"Grand River Ave"
"20250930_NN0274*01_96493159_1","2025-09-30",-9075,100018,"South Neighborhood"
"20250930_CC8292*01_96493159_1","2025-09-30",-9075,100018,"South Neighborhood"
"20250928_20150640*06_18436530_1","2025-09-28",-6275,100005,"Beal Botanical Garden"
"20250928_CC0959*01_18436530_1","2025-09-28",-6275,100005,"Beal Botanical Garden"
"20250929_CC2534*01_59617148_1","2025-09-29",-7755,100013,"Plant Sciences"
"20250929_CC9876*01_80491445_1","2025-09-29",-8535,100004,"Hannah Administration Building"
"20250929_CC1032*01_80491445_1","2025-09-29",-8535,100004,"Hannah Administration Building"
"20250928_CC7298*02_87302228_1","2025-09-28",-8784,100014,"Breslin to Stadium"
"20250928_20090398*07_87302228_1","2025-09-28",-8784,100014,"Breslin to Stadium"
"20250928_20090398*07_87302228_2","2025-09-28",-8784,100014,"Breslin to Stadium"
"20250926_NN0273*01_34774915_1","2025-09-26",-6860,100018,"South Neighborhood"
"20250926_NN0274*01_34774915_1","2025-09-26",-6860,100018,"South Neighborhood"
"20250925_98P136*01_79835655_1","2025-09-25",-8511,NA,NA
"20250925_CC5067*01_79835655_1","2025-09-25",-8511,NA,NA
"20250928_20000678*02_40197080_1","2025-09-28",-7045,100003,"Grand River Ave"
"20250928_20030465*06_40197080_1","2025-09-28",-7045,100003,"Grand River Ave"
"20250926_CC4983*01_42680811_1","2025-09-26",-7130,100014,"Breslin to Stadium"
"20250926_20030465*01_42680811_1","2025-09-26",-7130,100014,"Breslin to Stadium"
"20250926_CC5989*01_94181776_1","2025-09-26",-9003,100011,"International Center"
"20250926_CC1741*01_94181776_1","2025-09-26",-9003,100011,"International Center"
"20250926_CC5067*02_23239594_1","2025-09-26",-6435,NA,NA
"20250926_CC2943*01_23239594_1","2025-09-26",-6435,100010,"Sanford Natural Area"
"20250925_NN0748*01_52609286_1","2025-09-25",-7511,100013,"Plant Sciences"
"20250925_20100048*07_52609286_1","2025-09-25",-7511,100013,"Plant Sciences"
"20250924_CC7306*01_67442761_1","2025-09-24",-8024,100014,"Breslin to Stadium"
"20250924_CC2043*01_67442761_1","2025-09-24",-8024,100014,"Breslin to Stadium"
"20250928_CC4983*02_55321670_1","2025-09-28",-7590,100014,"Breslin to Stadium"
"20250928_CC4983*03_55321670_1","2025-09-28",-7590,100014,"Breslin to Stadium"
"20250928_CC6859*01_33101558_1","2025-09-28",-6798,100011,"International Center"
"20250928_20090257*06_33101558_1","2025-09-28",-6798,100015,"Dairy Store"
"20250929_CC1729*01_10192561_1","2025-09-29",-6007,100011,"International Center"
"20250929_20090257*03_10192561_1","2025-09-29",-6007,100015,"Dairy Store"
"20250928_CC6021*01_86253586_1","2025-09-28",-8753,100010,"Sanford Natural Area"
"20250929_CC1666*01_53447745_1","2025-09-29",-7526,100011,"International Center"
"20250930_20050339*04_53447745_1","2025-09-30",-7526,100014,"Breslin to Stadium"
"20250929_20070191*03_98096028_1","2025-09-29",-9134,100017,"Wharton Center"
"20250928_20100048*12_85228344_1","2025-09-28",-8714,100013,"Plant Sciences"
"20250928_94N379*17_85228344_1","2025-09-28",-8714,100013,"Plant Sciences"
"20250925_CC4611*01_97246170_1","2025-09-25",-9105,NA,NA
"20250925_90P133*02_97246170_1","2025-09-25",-9105,100002,"Benefactors Plaza"
"20250929_20090257*04_55275297_1","2025-09-29",-7586,100015,"Dairy Store"
"20250929_CC5425*16_55275297_1","2025-09-29",-7586,100015,"Dairy Store"
"20250929_CC2943*02_73743699_1","2025-09-29",-8271,100010,"Sanford Natural Area"
"20250929_CC2943*03_73743699_1","2025-09-29",-8271,100010,"Sanford Natural Area"
"20250926_20000146*03_11857270_1","2025-09-26",-6057,100013,"Plant Sciences"
"20250926_CC8185*03_11857270_1","2025-09-26",-6057,100018,"South Neighborhood"
"20250922_CC0272*01_98984600_1","2025-09-22",-9169,100001,"Beaumont Tower"
"20250925_CC2938*01_19151433_1","2025-09-25",-6306,100010,"Sanford Natural Area"
"20250925_CC2943*03_19151433_1","2025-09-25",-6306,100010,"Sanford Natural Area"
"20250926_90P133*01_91591173_1","2025-09-26",-8922,100002,"Benefactors Plaza"
"20250926_20070507*05_91591173_1","2025-09-26",-8922,100012,"NW corner"
"20250929_20100048*07_12367724_1","2025-09-29",-6075,100013,"Plant Sciences"
"20250929_20100048*09_12367724_1","2025-09-29",-6075,100013,"Plant Sciences"
"20250925_20100048*09_98736589_1","2025-09-25",-9157,100013,"Plant Sciences"
"20250925_CC2536*01_98736589_1","2025-09-25",-9157,100013,"Plant Sciences"
"20250927_20090214*02_59927268_1","2025-09-27",-7766,100018,"South Neighborhood"
"20250925_90P133*01_72018443_1","2025-09-25",-8198,100002,"Benefactors Plaza"
"20250925_CC4611*01_72018443_1","2025-09-25",-8198,NA,NA
